"logoPlanID","policyS3LogoMappingID","pbp","cmsContractNumber","carrier","account","group","displayPlanName","isDefaultLogo","validFrom","validTill","createdAt","createdBy","updatedAt","updatedBy","legacyLogoID","isDeleted","s3LogoMappingID","policyID","policyS3LogoID","createdAt-2","createdBy-2","updatedAt-2","updatedBy-2","policyS3LogoID-2","s3LogoName","s3LogoURL","createdAt-3","createdBy-3","updatedAt-3","updatedBy-3"
4174,372,"042","H2802",NULL,NULL,NULL,"UnitedHealthcare",False,"2017-01-01 05:00:00+00",NULL,"2017-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,4221,False,372,810,435,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,435,"Logo_UHC_Color.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/Logo_UHC_Color.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
4204,391,"01","H6396",NULL,NULL,NULL,"CareSource Advantage Ohio",False,"2017-12-12 05:00:00+00",NULL,"2017-12-12 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,4252,False,391,758,64,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,64,"CareSource_MyCareOH_H8452.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/CareSource_MyCareOH_H8452.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
4205,391,"02","H6396",NULL,NULL,NULL,"CareSource Advantage Ohio",False,"2017-12-12 05:00:00+00",NULL,"2017-12-12 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,4253,False,391,758,64,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,64,"CareSource_MyCareOH_H8452.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/CareSource_MyCareOH_H8452.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
4206,391,"04","H6396",NULL,NULL,NULL,"CareSource Advantage Ohio",False,"2017-12-12 05:00:00+00",NULL,"2017-12-12 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,4254,False,391,758,64,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,64,"CareSource_MyCareOH_H8452.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/CareSource_MyCareOH_H8452.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
4207,100,NULL,"H8452",NULL,NULL,NULL,"CareSource MyCare Ohio",True,"2017-12-12 05:00:00+00",NULL,"2017-12-12 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,4255,False,100,498,578,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,578,"mycareohiologobw.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/mycareohiologobw.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
4218,401,NULL,NULL,"8637",NULL,NULL,"Basic Blue Rx (PDP)",True,"2018-01-01 05:00:00+00",NULL,"2018-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,4266,False,401,823,44,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,44,"BasicBlue_NoIcons_K.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/BasicBlue_NoIcons_K.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
8430,1833,NULL,"H1112",NULL,NULL,NULL,"WellCare",False,"2023-01-01 05:00:00+00",NULL,"2022-12-19 16:17:24.162914+00","441324","2022-12-19 16:17:24.162914+00",NULL,NULL,False,1833,836,746,"2022-12-19 16:17:09.79726+00","441324","2022-12-19 16:17:09.79726+00",NULL,746,"Wellcare_Logo 22.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/Wellcare_Logo%2022.jpg","2022-12-18 23:50:52.552676+00","441324","2022-12-18 23:50:52.552676+00",NULL
4341,414,NULL,NULL,"8874",NULL,NULL,"WellCare",True,"2018-01-01 05:00:00+00",NULL,"2018-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,4389,False,414,837,554,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,554,"WellCare_HP_BLK.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/WellCare_HP_BLK.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
4343,416,NULL,NULL,"8873",NULL,NULL,"WellCare",True,"2018-01-01 05:00:00+00",NULL,"2018-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,4391,False,416,842,554,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,554,"WellCare_HP_BLK.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/WellCare_HP_BLK.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
4350,422,"001","H2224",NULL,NULL,NULL,"Senior Whole Health",False,"2018-01-01 05:00:00+00",NULL,"2018-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,4398,False,422,224,520,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,520,"SWH_Logo_4c_Tag.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/SWH_Logo_4c_Tag.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
4351,423,"001","H8851",NULL,NULL,NULL,"SWH Whole Health FIDA (Medicare-Medicaid) Plan",False,"2018-01-01 05:00:00+00",NULL,"2018-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,4399,False,423,224,521,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,521,"SWH_Whole_Health_Logo_FIDA_2.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/SWH_Whole_Health_Logo_FIDA_2.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
4352,422,"003","H2224",NULL,NULL,NULL,"Senior Whole Health NHC",False,"2018-01-01 05:00:00+00",NULL,"2018-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,4400,False,422,224,520,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,520,"SWH_Logo_4c_Tag.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/SWH_Logo_4c_Tag.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
4353,422,"007","H5992",NULL,NULL,NULL,"Senior Whole Health of New York NHC",False,"2018-01-01 05:00:00+00",NULL,"2018-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,4401,False,422,224,520,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,520,"SWH_Logo_4c_Tag.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/SWH_Logo_4c_Tag.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
4354,422,NULL,"H2224",NULL,NULL,NULL,"Senior Whole Health",True,"2018-01-01 05:00:00+00",NULL,"2018-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,4402,False,422,224,520,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,520,"SWH_Logo_4c_Tag.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/SWH_Logo_4c_Tag.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
4355,422,NULL,"H5992",NULL,NULL,NULL,"Senior Whole Health of New York NHC",True,"2018-01-01 05:00:00+00",NULL,"2018-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,4403,False,422,224,520,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,520,"SWH_Logo_4c_Tag.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/SWH_Logo_4c_Tag.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
4356,423,NULL,"H8851",NULL,NULL,NULL,"SWH Whole Health FIDA (Medicare-Medicaid) Plan",True,"2018-01-01 05:00:00+00",NULL,"2018-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,4404,False,423,224,521,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,521,"SWH_Whole_Health_Logo_FIDA_2.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/SWH_Whole_Health_Logo_FIDA_2.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
4357,7,"008","H5211",NULL,NULL,NULL,"Security Health Plan",False,"2018-01-01 05:00:00+00",NULL,"2018-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,4405,False,7,253,252,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,252,"H5211_ALL.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/H5211_ALL.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
4358,7,"009","H5211",NULL,NULL,NULL,"Security Health Plan",False,"2018-01-01 05:00:00+00",NULL,"2018-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,4406,False,7,253,252,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,252,"H5211_ALL.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/H5211_ALL.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
4359,7,"010","H5211",NULL,NULL,NULL,"Security Health Plan",False,"2018-01-01 05:00:00+00",NULL,"2018-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,4407,False,7,253,252,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,252,"H5211_ALL.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/H5211_ALL.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
4360,7,"012","H5211",NULL,NULL,NULL,"Security Health Plan",False,"2018-01-01 05:00:00+00",NULL,"2018-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,4408,False,7,253,252,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,252,"H5211_ALL.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/H5211_ALL.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
4361,16,"001","H2237",NULL,NULL,NULL,"iCare Medicare Plan",False,"2018-01-01 05:00:00+00",NULL,"2018-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,4409,False,16,271,574,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,574,"icare.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/icare.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
4362,16,"007","H2237",NULL,NULL,NULL,"iCare Family Care Partnership Plan",False,"2018-01-01 05:00:00+00",NULL,"2018-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,4410,False,16,271,574,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,574,"icare.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/icare.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
4363,424,"009","H2237",NULL,NULL,NULL,"Aurora Special Needs Plan",False,"2018-01-01 05:00:00+00",NULL,"2018-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,4411,False,424,271,25,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,25,"AuroraiCare.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/AuroraiCare.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
4364,425,"010","H2237",NULL,NULL,NULL,"Lakeland Care + Health Plan",False,"2018-01-01 05:00:00+00",NULL,"2018-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,4412,False,425,271,364,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,364,"LakelandCareHealthLogo_final.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/LakelandCareHealthLogo_final.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
4365,426,NULL,"H5427",NULL,NULL,NULL,"Freedom Medi-Medi Full (HMO SNP)",True,"2018-01-01 05:00:00+00",NULL,"2018-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,4429,False,426,291,122,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,122,"FH_logo.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/FH_logo.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
4380,427,NULL,"H5594",NULL,NULL,NULL,"Optimum Emerald Full (HMO SNP)",True,"2018-01-01 05:00:00+00",NULL,"2018-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,4444,False,427,292,474,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,474,"Optimum_Logo.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/Optimum_Logo.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
4384,35,"17","H3664",NULL,NULL,NULL,"PRIMETIME HEALTH PLAN PLUS (HMO-POS)",False,"2018-01-01 05:00:00+00",NULL,"2018-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,4448,False,35,351,231,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,231,"H3664_ALL.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/H3664_ALL.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
4385,35,"20","H3664",NULL,NULL,NULL,"PRIMETIME HEALTH PLAN CLASSIC (HMO-POS)",False,"2018-01-01 05:00:00+00",NULL,"2018-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,4449,False,35,351,231,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,231,"H3664_ALL.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/H3664_ALL.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
4386,35,"21","H3664",NULL,NULL,NULL,"PRIMETIME HEALTH PLAN AULTIMATE (HMO-POS)",False,"2018-01-01 05:00:00+00",NULL,"2018-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,4450,False,35,351,231,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,231,"H3664_ALL.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/H3664_ALL.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
4387,35,"801","H3664",NULL,NULL,NULL,"PRIMETIME HEALTH PLAN EMPLOYER GROUP HMO – CY (HMO-POS)",False,"2018-01-01 05:00:00+00",NULL,"2018-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,4451,False,35,351,231,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,231,"H3664_ALL.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/H3664_ALL.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
4388,35,"807","H3664",NULL,NULL,NULL,"PRIMETIME HEALTH PLAN EMPLOYER GROUP HMO – CY (HMO-POS)",False,"2018-01-01 05:00:00+00",NULL,"2018-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,4452,False,35,351,231,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,231,"H3664_ALL.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/H3664_ALL.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
4389,429,"001","H9207",NULL,NULL,NULL,"Health Partners Medicare",False,"2018-01-01 05:00:00+00",NULL,"2018-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,4453,False,429,435,345,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,345,"HPP-Logo_CMYK.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/HPP-Logo_CMYK.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
4390,429,"002","H9207",NULL,NULL,NULL,"Health Partners Medicare",False,"2018-01-01 05:00:00+00",NULL,"2018-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,4454,False,429,435,345,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,345,"HPP-Logo_CMYK.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/HPP-Logo_CMYK.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
4391,429,"004","H9207",NULL,NULL,NULL,"Health Partners Medicare",False,"2018-01-01 05:00:00+00",NULL,"2018-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,4455,False,429,435,345,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,345,"HPP-Logo_CMYK.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/HPP-Logo_CMYK.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
4392,429,"005","H9207",NULL,NULL,NULL,"Health Partners Medicare",False,"2018-01-01 05:00:00+00",NULL,"2018-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,4456,False,429,435,345,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,345,"HPP-Logo_CMYK.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/HPP-Logo_CMYK.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
4393,429,"007","H9207",NULL,NULL,NULL,"Health Partners Medicare",False,"2018-01-01 05:00:00+00",NULL,"2018-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,4457,False,429,435,345,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,345,"HPP-Logo_CMYK.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/HPP-Logo_CMYK.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
4394,429,"008","H9207",NULL,NULL,NULL,"Health Partners Medicare",False,"2018-01-01 05:00:00+00",NULL,"2018-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,4458,False,429,435,345,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,345,"HPP-Logo_CMYK.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/HPP-Logo_CMYK.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
4395,429,"009","H9207",NULL,NULL,NULL,"Health Partners Medicare",False,"2018-01-01 05:00:00+00",NULL,"2018-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,4459,False,429,435,345,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,345,"HPP-Logo_CMYK.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/HPP-Logo_CMYK.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
4396,429,"010","H9207",NULL,NULL,NULL,"Health Partners Medicare",False,"2018-01-01 05:00:00+00",NULL,"2018-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,4460,False,429,435,345,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,345,"HPP-Logo_CMYK.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/HPP-Logo_CMYK.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
4397,429,NULL,"H9207",NULL,NULL,NULL,"Health Partners Medicare",True,"2018-01-01 05:00:00+00",NULL,"2018-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,4461,False,429,435,345,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,345,"HPP-Logo_CMYK.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/HPP-Logo_CMYK.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
4398,430,"002","H5172",NULL,NULL,NULL,"CommuniCare Advantage Cal Mediconnect Plan (Medicare-Medicaid Plan)",False,"2018-01-01 05:00:00+00",NULL,"2018-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,4462,False,430,499,54,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,54,"CHG.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/CHG.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
4399,431,"003","H9302",NULL,NULL,NULL,"Soundpath Health",False,"2018-01-01 05:00:00+00",NULL,"2018-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,4463,False,431,555,525,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,525,"Soundpath2018.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/Soundpath2018.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
4400,431,"007","H9302",NULL,NULL,NULL,"Soundpath Health",False,"2018-01-01 05:00:00+00",NULL,"2018-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,4464,False,431,555,525,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,525,"Soundpath2018.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/Soundpath2018.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
4401,431,"011","H9302",NULL,NULL,NULL,"Soundpath Health",False,"2018-01-01 05:00:00+00",NULL,"2018-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,4465,False,431,555,525,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,525,"Soundpath2018.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/Soundpath2018.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
4402,431,NULL,"H9302",NULL,NULL,NULL,"Soundpath Health",True,"2018-01-01 05:00:00+00",NULL,"2018-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,4466,False,431,555,525,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,525,"Soundpath2018.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/Soundpath2018.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
4403,432,"001","H3765",NULL,NULL,NULL,"HeartlandPlains Health",False,"2018-01-01 05:00:00+00",NULL,"2018-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,4467,False,432,559,352,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,352,"HeartlandPlains2018.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/HeartlandPlains2018.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
4404,432,NULL,"H3765",NULL,NULL,NULL,"HeartlandPlains Health",True,"2018-01-01 05:00:00+00",NULL,"2018-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,4468,False,432,559,352,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,352,"HeartlandPlains2018.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/HeartlandPlains2018.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
4405,433,"001","H9208",NULL,NULL,NULL,"RiverLink Health",False,"2018-01-01 05:00:00+00",NULL,"2018-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,4469,False,433,568,495,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,495,"RiverLink2018.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/RiverLink2018.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
4406,433,NULL,"H9208",NULL,NULL,NULL,"RiverLink Health",True,"2018-01-01 05:00:00+00",NULL,"2018-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,4470,False,433,568,495,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,495,"RiverLink2018.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/RiverLink2018.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
4407,434,"002","H9208",NULL,NULL,NULL,"RiverLink Health",False,"2018-01-01 05:00:00+00",NULL,"2018-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,4471,False,434,569,495,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,495,"RiverLink2018.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/RiverLink2018.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
4411,204,NULL,"H1036",NULL,NULL,NULL,"Humana Health Plan",True,"2018-01-01 05:00:00+00",NULL,"2018-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,4475,False,204,602,573,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,573,"humana.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/humana.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
